	pnns_groups_1	pnns_groups_2	nutrition_score_fr_100g	nutrition_grade_fr	carbohydrates_100g	fat_100g	energy_100g	sugars_100g	saturated_fat_100g	sodium_100g	fiber_100g	proteins_100g
194948	Milk and dairy products	Cheese	56.36363636363636	d	0.5	30.0	40.56756756756757	0.5	18.0	0.7	0.0	23.0
194951	Milk and dairy products	Cheese	56.36363636363636	d	0.5		39.02702702702703	0.5	17.0	0.7	0.0	24.0
194976			49.09090909090909	e			4.162162162162162	8.7	0.0	0.0	0.0	0.0
194977			29.09090909090909	b			0.15675675675675677	0.0	0.0	0.0	0.0	0.0
194982	Beverages	Sweetened beverages	43.63636363636364	d	6.15	0.0	3.0	6.15	0.0	0.00303	0.0303	0.0
194988	Beverages	Sweetened beverages	45.45454545454545	e	7.1	0.0	3.2702702702702706	7.1	0.0	0.0	0.0	0.0
194989	Beverages	Artificially sweetened beverages	30.90909090909091	c	0.3	0.0	0.2648648648648649	0.3	0.0	0.0		0.0
194993			43.63636363636364	d	6.5	0.0	3.1891891891891895	6.5	0.0	0.0	0.1	0.0
194995	Beverages	Sweetened beverages			6.5	0.0	3.1891891891891895		0.0	0.0	0.1	0.0
195001	Beverages	Sweetened beverages	43.63636363636364	d	6.5	0.0	2.9729729729729732	6.4	0.0	0.0	0.0	0.0
195004	Beverages	Sweetened beverages	50.90909090909091	e	10.2	0.0	4.837837837837838	10.2	0.0	0.0	0.0	0.1
195006			50.90909090909091	e	9.8	0.0	4.513513513513514	9.7	0.0	0.0	0.0	0.0
195008	Beverages	Sweetened beverages			9.8	0.0	4.594594594594595					0.0
195013	Beverages	Sweetened beverages	43.63636363636364	d	6.3	0.0	2.9729729729729732	6.3	0.0	0.0	0.0	0.0
195022	Beverages	Sweetened beverages	50.90909090909091	e	10.0	0.0	4.756756756756757	9.8	0.0	0.0039370078740157	0.0	0.1
195024	Beverages	Sweetened beverages	50.90909090909091	e	9.3	0.0	4.405405405405405	9.1	0.0	0.0		0.0
195031					9.5	0.0	4.54054054054054					0.0
195035			50.90909090909091	e	9.8	0.0	4.675675675675676	9.3	0.0	0.0	0.0	0.1
195036	Beverages	Fruit nectars	52.72727272727273	e	10.9	0.1	5.27027027027027	9.8	0.0	0.0	0.3	0.2
195041	Beverages	Sweetened beverages	49.09090909090909	e	9.3	0.0	4.405405405405405	9.0	0.0	0.0		0.0
195042	Beverages	Fruit nectars	49.09090909090909	e	12.3	0.0	5.621621621621622	10.3	0.0	0.0		0.0
195044	Beverages	Sweetened beverages	43.63636363636364	d	6.5	0.0	2.9729729729729732	6.4	0.0	0.0		0.0
195045	Beverages	Sweetened beverages	50.90909090909091	e	10.1	0.0	4.837837837837838	10.0	0.0	0.0	0.1	0.1
195053	Beverages	Sweetened beverages	47.27272727272727	e			4.054054054054054	8.2	0.0	0.0	0.0	0.1
195054	Beverages	Sweetened beverages	49.09090909090909	e	8.5	0.0	4.135135135135135	8.2	0.0	0.0		0.1
195057			45.45454545454545	e			3.2702702702702706	7.1	0.0	0.0	0.0	0.0
195058	Beverages	Sweetened beverages	43.63636363636364	d	6.5	0.0	3.1621621621621623	6.3	0.0	0.0		0.1
195062	Beverages	Sweetened beverages	43.63636363636364	d	6.79	0.0	3.2432432432432434	6.79	0.0	0.00303		0.0
195063	Beverages	Sweetened beverages	32.72727272727273	c	1.4	0.0	0.8918918918918919	1.2	0.0	0.0	0.3	0.1
195064			49.09090909090909	e			4.135135135135135	7.8	0.0	0.0	0.3	0.1
195065	Beverages	Artificially sweetened beverages	32.72727272727273	c	1.4	0.0	0.918918918918919	1.3	0.0	0.0		0.1
195067			43.63636363636364	d	6.3	0.0	3.0	6.3	0.0	0.0	0.0	0.0
195068	Beverages	Sweetened beverages	43.63636363636364	d	6.3	0.0	3.0540540540540544	6.3	0.0	0.0		0.0
195070			45.45454545454545	e			3.2702702702702706	6.3	0.0	0.0	0.1	0.1
195074			32.72727272727273	c	1.5	0.0	0.918918918918919	1.3	0.0	0.0	0.1	0.1
195076	Beverages	Artificially sweetened beverages	32.72727272727273	c	1.4	0.0	0.8918918918918919	1.2	0.0	0.0	0.1	0.1
195077			49.09090909090909	e			4.243243243243244	8.8	0.0	0.0	0.0	0.0
195078			30.90909090909091	c			0.6756756756756757	0.9	0.0	0.0	0.1	0.0
195082			34.54545454545455	c			5.27027027027027	10.0	0.0	0.0	0.0	0.0
195090	Beverages	Sweetened beverages	50.90909090909091	e	10.0	0.0	4.756756756756757	9.9	0.0	0.00394		0.0
195093	Beverages	Sweetened beverages	43.63636363636364	d	6.6	0.0	3.1891891891891895	6.6	0.0	0.0		0.0
195106	Beverages	Sweetened beverages	50.90909090909091	e	10.0	0.0	4.756756756756757	9.8	0.0	0.0039370078740157		0.1
195109	Beverages	Sweetened beverages	50.90909090909091	e	9.9	0.0	4.756756756756757	9.7	0.0	0.0		0.1
195141	Beverages	Sweetened beverages	40.0	d	4.8	0.0	2.2432432432432434	4.7	0.0	0.0118110236220472		0.0
195158			50.90909090909091	e			4.756756756756757	9.7	0.0	0.0	0.0	0.1
195159	Beverages	Sweetened beverages	50.90909090909091	e	9.5	0.0	4.54054054054054	9.4	0.0	0.0		0.0
195162	Beverages	Sweetened beverages	50.90909090909091	e	9.9	0.0	4.756756756756757	9.8	0.0	0.0	0.1	0.1
195164	Beverages	Sweetened beverages	50.90909090909091	e	9.9	0.0	4.756756756756757	9.7	0.0	0.0		0.1
195168	Beverages	Sweetened beverages	50.90909090909091	e	9.3	0.0	4.405405405405405	9.1	0.0	0.0	0.0	0.0
195232			12.727272727272728	a	15.5	0.2	10.513513513513514	14.0	0.06	0.0393700787401575	5.5	4.6
195234	Fruits and vegetables	Vegetables	12.727272727272728	a	15.3	0.2	10.621621621621623	14.0	0.06	0.0393700787401575	5.5	4.6
195239	Fruits and vegetables	Vegetables	18.181818181818183	a	6.4	0.2	4.108108108108109	4.8	0.04	0.15748031496063		1.2
195250	Cereals and potatoes	Bread	40.0	c	72.0	6.2	46.5945945945946	2.8	0.9	0.669291338582677	5.1	13.0
195279	Sugary snacks	Sweets	52.72727272727273	d	80.0	0.0	36.54054054054054	80.0	0.0	0.0023622047244094	0.0	0.4
195280	Sugary snacks	Sweets	52.72727272727273	d	80.0	0.0	36.54054054054054	80.0	0.0	0.0023622047244094		0.4
195282	Sugary snacks	Sweets	52.72727272727273	d	80.0	0.0	36.54054054054054	80.0	0.0	0.0023622047244094	0.0	0.4
195375	Composite foods	One dish meals	32.72727272727273	c	15.8	12.2	23.162162162162165	0.0	3.2	0.354330708661417	1.2	7.5
195382	Cereals and potatoes	Cereals	29.09090909090909	b	42.5	5.6	30.91891891891892	1.6	2.1	0.47244094488189	2.9	11.2
195383	Cereals and potatoes	Cereals	40.0	c	40.8	6.6	31.675675675675677	2.3	4.4	0.433070866141732	3.3	10.9
195388	Cereals and potatoes	Cereals	18.181818181818183	a	52.6	2.1	31.054054054054056	1.3	0.5	0.015748031496063		9.6
195389	Cereals and potatoes	Cereals	18.181818181818183	a	52.6	2.1	31.054054054054056	1.3	0.5	0.015748031496063	2.3	9.6
195391	Cereals and potatoes	Cereals	25.454545454545457	a	44.3	5.1	31.324324324324326	1.6	1.9	0.433070866141732	2.9	10.4
195392	Cereals and potatoes	Cereals	47.27272727272727	d	28.0	16.0	34.24324324324324	2.0	7.3	0.377952755905512	2.5	11.0
195394			43.63636363636364	c			34.62162162162162	2.5	5.2	0.47244094488189	2.9	14.2
195396	Composite foods	One dish meals	29.09090909090909	b	19.6	10.2	21.18918918918919	3.6	1.3	0.18503937007874		3.4
195410	Fish meat eggs	Processed meat	32.72727272727273	c	0.5	2.5	12.027027027027028	0.5	1.0	0.72		20.0
195411			32.72727272727273	c			11.91891891891892	0.5	1.0	0.708661417322835	0.5	20.0
195414			36.36363636363636	c	0.5	3.0	13.351351351351353	0.5	1.2	0.748031496062992		22.0
195415	Fish meat eggs	Processed meat			2.0	15.0	22.945945945945947		5.8			14.0
195416			36.36363636363636	c	0.8	3.0	13.027027027027028	0.8	1.2	0.748031496062992	0.5	21.0
195419	Fish meat eggs	Processed meat	63.63636363636363	e	0.4	20.0	28.10810810810811	0.4	7.8	0.92		17.0
195422	Fish meat eggs	Processed meat	36.36363636363636	c	0.5	6.5	15.91891891891892	0.5	2.5	0.708661417322835	0.5	20.0
195423	Fish meat eggs	Processed meat	30.90909090909091	b	0.4	2.5	12.297297297297298	0.4	1.0	0.6		21.0
195424			30.90909090909091	b			11.756756756756758	0.4	1.0	0.551181102362205	0.5	20.0
195425	Fish meat eggs	Processed meat	30.90909090909091	b	0.4	2.5	12.297297297297298	0.4	1.0	0.6		21.0
195427			52.72727272727273	d			31.270270270270274	2.5	6.2	0.72	1.6	12.0
195428	Fish meat eggs	Processed meat	58.18181818181818	d	2.0	23.0	30.081081081081084	2.0	9.0	0.708661417322835	1.4	12.0
195433			36.36363636363636	c			13.432432432432433	0.5	1.2	0.8	0.5	22.0
195434			30.90909090909091	b	0.4	2.5	12.297297297297298	0.4	1.0	0.6		21.0
195435	Fish meat eggs	Processed meat	32.72727272727273	c	0.5	3.6	13.945945945945947	0.5	1.4	0.570866141732283		22.0
195436	Fish meat eggs	Processed meat	49.09090909090909	d	0.8	2.5	12.513513513513514	0.8	1.2	0.984251968503937	0.4	21.0
195437			70.9090909090909	e			44.891891891891895	0.5	14.0	1.6	0.0	21.0
195438	Composite foods	Sandwich	49.09090909090909	d	27.0	12.0	30.324324324324326	2.4	5.9	0.47244094488189		13.0
195441					0.5	2.5	12.027027027027028	0.5	1.0	0.72	0.5	20.0
195442	Fish meat eggs	Processed meat	47.27272727272727	d	1.5	17.0	23.891891891891895	1.5	3.5	0.72		13.0
195445	Fish meat eggs	Processed meat	47.27272727272727	d	1.5	17.0	23.891891891891895	1.5	3.5	0.72	1.0	13.0
195446	Fish meat eggs	Processed meat	36.36363636363636	c	0.5	3.0	12.891891891891893	0.5	1.2	0.8	0.5	21.0
195447			45.45454545454545	c	1.5	17.0	23.891891891891895	1.5	3.5	0.56		13.0
195448			45.45454545454545	c			23.351351351351354	1.5	3.2	0.551181102362205	1.0	14.0
195450	Fish meat eggs	Processed meat	32.72727272727273	c	0.5	2.9	12.216216216216218	0.5	1.1	0.551181102362205	0.5	20.0
195452	Fish meat eggs	Processed meat	49.09090909090909	d	0.9	3.0	12.216216216216218	0.9	1.2	0.984251968503937		19.0
195453	Fish meat eggs	Processed meat	58.18181818181818	d	0.6	14.0	22.621621621621625	0.6	5.5	1.0	0.5	18.0
195454	Fish meat eggs	Processed meat				2.5						
195458			69.0909090909091	e			50.48648648648649	37.1	9.8	0.31496062992126	1.7	4.4
195460			30.90909090909091	b	0.444	2.44	11.837837837837839	0.444	0.889	0.711		20.0
195461	Fish meat eggs	Processed meat	36.36363636363636	c	0.6	2.8	12.27027027027027	0.6	1.1	0.748031496062992	0.5	20.0
195462			47.27272727272727	d			15.432432432432433	0.5	2.3	0.748031496062992	0.5	20.0
195463	Fish meat eggs	Processed meat			0.4	2.4	12.243243243243244		0.9	0.708661417322835	0.5	21.0
195464	Fish meat eggs	Processed meat	36.36363636363636	c			12.891891891891893	0.5	1.2	0.8	0.5	21.0
195465	Fish meat eggs	Processed meat	58.18181818181818	d	2.0	23.0	29.72972972972973	2.0	9.0	0.708661417322835	1.4	12.0
195466	Fish meat eggs	Processed meat	47.27272727272727	d	2.0	2.3	12.513513513513514	2.0	0.9	1.04	0.5	20.0
195468	Composite foods	Sandwich	50.90909090909091	d	27.0	13.0	30.513513513513516	2.5	5.7	0.669291338582677		11.0
195470	Fish meat eggs	Processed meat	58.18181818181818	d	2.0	23.0	31.216216216216218	2.0	9.0	0.708661417322835	1.4	12.0
195471	Composite foods	Sandwich	52.72727272727273	d	27.9	11.8	30.513513513513516	2.4	5.8	0.669291338582677		12.2
195473	Composite foods	Sandwich	52.72727272727273	d	27.6	11.9	30.351351351351354	2.3	6.0	0.669291338582677		11.9
195474	Composite foods	Sandwich	50.90909090909091	d	26.0	13.0	30.324324324324326	2.0	5.4	0.669291338582677		11.0
195475			47.27272727272727	d			12.621621621621623	0.8	1.0	0.905511811023622	0.5	21.0
195477	Fish meat eggs	Processed meat	54.54545454545455	d	0.6	12.0	20.35135135135135	0.6	3.9	0.905511811023622	0.4	17.5
195478			47.27272727272727	d	2.0	2.0	11.18918918918919	2.0	0.8	0.96	0.5	18.0
195480	Fish meat eggs	Processed meat	34.54545454545455	c	0.5	3.0		0.5	1.2	0.708661417322835		21.0
195482	Fish meat eggs	Processed meat	32.72727272727273	c			12.243243243243244	0.4	0.9	0.708661417322835	0.5	21.0
195484	Fish meat eggs	Processed meat	36.36363636363636	c	0.7	2.9	12.864864864864865	0.7	1.3	0.8	0.5	21.0
195485			30.90909090909091	b	0.4	2.5	11.864864864864865	0.4	1.0	0.551181102362205	0.5	20.0
195486	Fish meat eggs	Processed meat	34.54545454545455	c	0.6	3.5	12.972972972972974	0.6	1.4	0.72	0.5	20.0
195487	Fish meat eggs	Processed meat	34.54545454545455	c	0.6	2.8	12.837837837837839	0.6	1.09	0.72	0.5	21.0
195489			34.54545454545455	c	0.6	3.5	12.972972972972974	0.6	1.4	0.708661417322835	0.5	20.0
195497	Fish meat eggs	Tripe dishes	27.272727272727273	b	0.0	3.0	12.45945945945946	0.0	1.5	0.433070866141732	1.0	20.0
195498	Fish meat eggs	Tripe dishes	27.272727272727273	b	0.0	3.0	11.621621621621623	0.0	1.5	0.433070866141732	1.0	18.2
195500	Fish meat eggs	Tripe dishes	27.272727272727273	b	0.0	3.0	12.45945945945946	0.0	1.5	0.433070866141732		20.0
195534	Milk and dairy products	Milk and yogurt	32.72727272727273	c	17.0	3.1	12.432432432432433	15.7	1.7	0.078740157480315	0.0	3.3
195540			30.90909090909091	b			16.486486486486488	0.0	3.5	0.5	2.0	25.0
195542			30.90909090909091	b			16.486486486486488	0.0	3.5	0.5	2.0	25.0
195543			45.45454545454545	c			21.10810810810811	0.0	8.0	0.551181102362205	0.0	22.0
195547	Milk and dairy products	Cheese	34.54545454545455	c	9.0	6.0	23.45945945945946	0.0	4.0	0.6		29.0
195548	Milk and dairy products	Cheese			0.0		23.621621621621625	0.0			2.0	
195561			30.90909090909091	b	2.8	30.0	32.18918918918919	0.0	0.0	0.0	0.0	2.0
195569			50.90909090909091	d			35.13513513513514	3.0	22.0	0.354330708661417	0.0	6.0
195574	Fat and sauces	Fats	45.45454545454545	c	0.1	55.0	55.054054054054056	0.1	14.0	0.16	0.0	0.0
195577	Fat and sauces	Fats	56.36363636363636	d	10.0	25.0	29.864864864864867	0.0	17.0	0.3	0.0	0.9
195592	Fat and sauces	Fats	47.27272727272727	d	0.0	63.0	64.10810810810811	0.0	17.0	0.0984251968503937		0.0
195599	Sugary snacks	Sweets	65.45454545454545	e	35.0	20.0	39.18918918918919	32.0	13.0	0.196850393700787		6.0
195618	Fat and sauces	Fats	47.27272727272727	d	0.0	63.0	64.24324324324324	0.0	17.0	0.0984251968503937	0.0	0.0
195624	Fruits and vegetables	Vegetables	23.636363636363637	a	11.0	0.0	7.324324324324325	0.5	0.0	0.31496062992126	0.6	1.5
195643			27.272727272727273	b	1.6	0.1	1.972972972972973	1.1	0.0	0.295275590551181	2.5	1.3
195645			16.363636363636367	a			3.5135135135135136	4.2	0.0	0.236220472440945	2.4	1.0
195646			12.727272727272728	a			9.405405405405405	0.7	0.1	0.334645669291339	5.0	4.8
195647	Fruits and vegetables	Vegetables	12.727272727272728	a	7.3	0.4	5.891891891891892	0.6	0.1	0.31496062992126		2.9
195648			14.545454545454547	a			4.297297297297297	1.1	0.1	0.275590551181102	3.4	2.1
195649			9.090909090909093	a			7.108108108108109	3.7	0.2	0.224409448818898	4.2	3.4
195650	Fruits and vegetables	Vegetables	14.545454545454547	a	11.0	0.9	9.945945945945947	3.7	0.2	0.208661417322835	6.1	5.8
195654	Fruits and vegetables	Vegetables	18.181818181818183	a	5.2	0.1	3.4594594594594597	4.8	0.0	0.236220472440945	2.4	1.0
195655	Cereals and potatoes	Legumes	21.81818181818182	a	12.0	0.6	9.405405405405405	0.7	0.1	0.334645669291339		4.8
195656	Fruits and vegetables	Vegetables	16.363636363636367	a	4.7	0.2	3.540540540540541	3.6	0.0	0.255905511811024	2.7	1.3
195673			34.54545454545455	c			44.0	8.0	0.3	0.444881889763779	1.0	7.0
195675	Cereals and potatoes	Breakfast cereals	47.27272727272727	d	74.0	3.5	43.16216216216216	29.0	0.7	0.55		9.0
195676			49.09090909090909	d			43.94594594594595	28.0	0.2	0.33	1.0	5.0
195679			38.18181818181818	c			37.75675675675676	18.0	0.7	0.374015748031496	27.0	14.0
195680			50.90909090909091	d	87.0	0.6	43.08108108108108	37.0	0.1	0.35		4.5
195681	Cereals and potatoes	Breakfast cereals	47.27272727272727	d	69.0	6.0	43.32432432432433	24.0	3.5	0.45		8.0
195682			40.0	c			42.10810810810811	24.0	0.9	0.295275590551181	8.0	9.0
195683			58.18181818181818	d	57.0	25.0	56.10810810810811	21.0	12.0	0.248031496062992	6.0	8.0
195688			40.0	c			43.37837837837838	19.0	0.3	0.374015748031496	4.5	8.0
195690			40.0	c			43.02702702702703	19.0	0.2	0.366141732283465	5.0	9.0
195691	Cereals and potatoes	Breakfast cereals	47.27272727272727	d			46.10810810810811	23.0	3.5	0.33	4.5	8.0
195696	Cereals and potatoes	Breakfast cereals	43.63636363636364	c	75.0	7.0	44.891891891891895	21.0	3.5	0.33	4.5	8.0
195704	Sugary snacks	Biscuits and cakes	61.81818181818182	e	56.0	25.0	55.13513513513514	33.0	14.0	0.15	5.5	7.0
195706	Cereals and potatoes	Cereals	20.0	a			13.540540540540542	2.1	0.4	0.515748031496063	4.2	8.5
195751			54.54545454545455	d	0.1	31.0	39.0	0.03	21.0	0.551181102362205		16.4
195786	Sugary snacks	Sweets	56.36363636363636	d	99.1	0.0	45.810810810810814	99.0	0.0	0.1	0.0	0.0
195787			56.36363636363636	d			45.40540540540541	98.7	0.0	0.1	0.0	0.1
195795	Milk and dairy products	Milk and yogurt	41.81818181818182	c	5.8	12.0	16.027027027027028	3.9	8.5	0.0433070866141732	0.4	2.8
195802	Fat and sauces	Fats	61.81818181818182	e	0.8	82.0	82.70270270270271	0.8	57.0	0.0196850393700787	0.0	0.7
195826	Salty snacks	Nuts	38.18181818181818	c	5.6	52.9	68.56756756756756	4.0	4.27	0.00161		28.5
195828	Salty snacks	Nuts	38.18181818181818	c	5.7	59.7	68.2972972972973	4.3	4.4	0.0051	13.2	13.0
195830	Fruits and vegetables	Fruits			11.8	67.6	81.97297297297298					15.5
195908			54.54545454545455	d			45.83783783783784	99.0	0.0	0.031496062992126	0.1	0.3
195912	Fruits and vegetables	Fruits	41.81818181818182	c	83.5	0.1	38.78378378378378	62.0	0.0	0.0275590551181102		0.4
195913			41.81818181818182	c			38.78378378378378	62.0	0.0	0.0275590551181102	1.1	0.4
195940	Beverages	Sweetened beverages	40.0	d	4.9	0.1	2.3513513513513513	4.9	0.1	0.0039370078740157		0.1
195942	Beverages	Sweetened beverages	40.0	d	4.9	0.1	2.3513513513513513	4.9	0.1	0.0039370078740157	0.5	0.1
195977			45.45454545454545	c			30.56756756756757	63.0	0.03	0.005511811023622	1.6	0.7
196002			45.45454545454545	c			41.72972972972973	2.6	0.4	0.748031496062992	1.5	5.4
196003	Fish meat eggs	Fish and seafood			6.6	35.9	41.72972972972973	2.6	0.4	0.748031496062992	1.5	
196004	Fish meat eggs	Fish and seafood			6.5	35.9	41.72972972972973		0.4			5.4
196012			50.90909090909091	d			39.78378378378379	1.7	2.4	0.677	0.5	11.5
196013	Composite foods	One dish meals	50.90909090909091	d	2.6	33.2	39.78378378378379	1.7	2.4	0.67	0.5	11.5
196016			27.272727272727273	b			28.91891891891892	37.9	0.072	0.0039370078740157	2.36	5.83
196017	Fruits and vegetables	Dried fruits	25.454545454545457	a	52.0	0.5	26.162162162162165	40.0	0.5	0.0393700787401575		2.0
196056	Sugary snacks	Sweets	52.72727272727273	d	100.0	0.0	45.24324324324325	100.0	0.0	0.0	0.0	0.0
196063	Sugary snacks	Sweets	50.90909090909091	d	78.0	0.0	35.08108108108108	69.0	0.0	0.0078740157480315	0.0	0.0
196082	Cereals and potatoes	Bread	47.27272727272727	d	69.0	12.4	50.16216216216216	4.4	1.4	0.826771653543307		9.9
196083	Cereals and potatoes	Cereals	25.454545454545457	a	72.0	1.8	40.810810810810814	3.9	0.3	0.0		13.0
196086	Cereals and potatoes	Cereals	16.363636363636367	a	68.2	2.1	39.64864864864865	3.6	0.4	0.003	6.5	13.6
